antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
"frozenset({'Banana', 'Cucumber Kirby'})",frozenset({'Organic Avocado'}),0.00989320975216603,0.05419101349989926,0.0020350594398549264,0.20570264765784113,3.7958811687148746,1.0,0.0014989363766179623,1.1907492624911524,0.743916277909563,0.03279753206689398,0.1601926354269481,0.12162804812711725
frozenset({'Organic Baby Carrots'}),frozenset({'Bag of Organic Bananas'}),0.02375579286721741,0.11955470481563571,0.004876083014305864,0.20525869380831213,1.7168600275902133,1.0,0.002035966210404302,1.107838850610849,0.42770172847373616,0.03522305509060476,0.09734164003310404,0.1230220325028752
frozenset({'Organic Cucumber'}),frozenset({'Organic Baby Spinach'}),0.02473302438041507,0.07532742292967963,0.005057424944589966,0.2044806517311609,2.7145579097010875,1.0,0.0031943499567563625,1.1623508329276173,0.6476338332430313,0.05323435843054083,0.13967455292194667,0.13580993934692323
frozenset({'Organic Black Beans'}),frozenset({'Banana'}),0.011928269192020955,0.1486903082812815,0.002438041507152932,0.2043918918918919,1.374614756364875,1.0,0.0006644234837292235,1.0700113322664149,0.2758134271988092,0.015413031017132667,0.06543045868320127,0.11039433337056823
frozenset({'Organic Baby Broccoli'}),frozenset({'Organic Hass Avocado'}),0.010316340922828933,0.0659983880717308,0.0021055813016320774,0.20410156250000003,3.0925234458479625,1.0,0.001424719429926936,1.1735185897111016,0.6836926834333724,0.028373608471354877,0.1478618159375034,0.11800254433960465
"frozenset({'Bag of Organic Bananas', 'Organic Baby Spinach'})",frozenset({'Organic Strawberries'}),0.016048760830143057,0.08198670159177916,0.0032742292967962924,0.20401757689893285,2.4884227922079227,1.0,0.0019584443316975194,1.1533085050191607,0.6078949901194877,0.03455241335317882,0.13292931106635142,0.12197683956767728
frozenset({'Organic Kiwi'}),frozenset({'Banana'}),0.015424138625831151,0.1486903082812815,0.003133185573241991,0.20313520574787722,1.3661630545791918,1.0,0.0008397656459939356,1.068323883624064,0.2722217376557307,0.01946304524688654,0.06395427891426482,0.1121035470435978
frozenset({'Organic Broccoli'}),frozenset({'Organic Strawberries'}),0.011908120088656054,0.08198670159177916,0.0024178924037880313,0.20304568527918782,2.4765685329088454,1.0,0.0014415849155603165,1.1519020368561752,0.6034008646179571,0.02643171806167401,0.13187062093470492,0.11626848038842655
frozenset({'Organic Zucchini'}),frozenset({'Organic Baby Spinach'}),0.032681845657868226,0.07532742292967963,0.006618980455369736,0.20252774352651046,2.688632315426164,1.0,0.004157141245376982,1.1595043834619712,0.6492834654396769,0.06528219395866454,0.13756255322272568,0.14519860494501263
frozenset({'Fresh Cauliflower'}),frozenset({'Bag of Organic Bananas'}),0.022043119081200886,0.11955470481563571,0.004463026395325408,0.20246800731261427,1.693517688198373,1.0,0.0018276678003565291,1.1039623529303089,0.4187435190411362,0.03254481339994123,0.09417200926676154,0.11989920968984552
frozenset({'Organic Whole Milk'}),frozenset({'Bag of Organic Bananas'}),0.041839613137215396,0.11955470481563571,0.00842232520652831,0.20130026486876956,1.6837502562462345,1.0,0.0034202026083081294,1.102348299939905,0.42382016417368845,0.055057955742887243,0.09284570035213423,0.13587386210489966
frozenset({'Michigan Organic Kale'}),frozenset({'Organic Baby Spinach'}),0.021116260326415476,0.07532742292967963,0.004241386258311505,0.20085877862595417,2.666476175794063,1.0,0.0026507527860103915,1.1570828188294873,0.6384549921278136,0.04600087412587412,0.13575762795302193,0.1285823918541032
frozenset({'Fresh Cauliflower'}),frozenset({'Banana'}),0.022043119081200886,0.1486903082812815,0.004422728188595608,0.2006398537477148,1.349380844433781,1.0,0.0011451300169308498,1.0649889110809354,0.2647554096942533,0.02659316694935789,0.06102308709953932,0.11519220819373002
frozenset({'Organic Garlic'}),frozenset({'Organic Yellow Onion'}),0.03401168647995164,0.03471690509772315,0.0068204714890187385,0.20053317535545023,5.776239984266393,1.0,0.005639690997280744,1.2074085692441965,0.8559906859390105,0.11017087062652563,0.17177993806523045,0.1984964193666398
frozenset({'Green Bell Pepper'}),frozenset({'Bag of Organic Bananas'}),0.016502115655853314,0.11955470481563571,0.003304452951843643,0.20024420024420025,1.6749169390949117,1.0,0.001331547385774619,1.1008926668030448,0.40971665972933924,0.024891857023601725,0.09164623386586244,0.11394193664354615
frozenset({'Organic Cucumber'}),frozenset({'Organic Strawberries'}),0.02473302438041507,0.08198670159177916,0.004926455772718114,0.19918533604887984,2.4294834672169836,1.0,0.002898676683378825,1.1463492612371222,0.6033115927080868,0.04839667458432304,0.1276655083976626,0.12963690493768643
frozenset({'Organic Grape Tomatoes'}),frozenset({'Bag of Organic Bananas'}),0.025871448720531938,0.11955470481563571,0.005138021358049567,0.1985981308411215,1.6611486026198465,1.0,0.002044967943113515,1.0986314470522098,0.40857738702149454,0.03662477558348294,0.08977664649674137,0.12078722586549206
frozenset({'Organic Baby Arugula'}),frozenset({'Banana'}),0.022405802941769092,0.1486903082812815,0.0044428772919605074,0.1982913669064748,1.333586359450958,1.0,0.0011113515452592176,1.0618691836132528,0.25587539383891833,0.026659412404787808,0.0582644120085761,0.11408572004108211
frozenset({'Apple Honeycrisp Organic'}),frozenset({'Organic Strawberries'}),0.026445698166431594,0.08198670159177916,0.005228692323191618,0.1977142857142857,2.4115409191447528,1.0,0.0030604967592341293,1.1442473448820418,0.6012272507447876,0.05066380320187427,0.12606308026601698,0.13074458448899343
frozenset({'Organic Sticks Low Moisture Part Skim Mozzarella String Cheese'}),frozenset({'Organic Strawberries'}),0.010427160991335886,0.08198670159177916,0.0020552085432198265,0.1971014492753623,2.404066091800499,1.0,0.001200320006573731,1.1433739637214304,0.5901920859970357,0.022745010592039247,0.12539551211642042,0.1110845167241889
frozenset({'Organic Yellow Onion'}),frozenset({'Organic Garlic'}),0.03471690509772315,0.03401168647995164,0.0068204714890187385,0.19645966337782939,5.776239984266394,1.0,0.005639690997280744,1.2021653045829133,0.8566160574715186,0.11017087062652563,0.16816764201413525,0.1984964193666398
"frozenset({'Banana', 'Organic Baby Spinach'})",frozenset({'Organic Strawberries'}),0.01628047551883941,0.08198670159177916,0.003173483779971791,0.1949257425742574,2.3775287795429825,1.0,0.0018387012918364381,1.1402840047868448,0.588984149092297,0.03337217925627714,0.12302549557648855,0.11681652083247154
frozenset({'Organic Unsweetened Almond Milk'}),frozenset({'Organic Baby Spinach'}),0.01706629055007052,0.07532742292967963,0.003314527503526093,0.19421487603305784,2.5782758586386683,1.0,0.0020289678174201364,1.1475423776975258,0.622772320842498,0.03720877629495589,0.12857248722575337,0.11910824047740895
frozenset({'Organic Large Brown Grade AA Cage Free Eggs'}),frozenset({'Banana'}),0.01078984485190409,0.1486903082812815,0.002095506749949627,0.19421101774042948,1.3061444285463126,1.0,0.0004911613926128098,1.0564920971387572,0.23694447795734588,0.013314556394827806,0.05347138638495438,0.10415205673931156
frozenset({'Organic Small Bunch Celery'}),frozenset({'Organic Baby Spinach'}),0.021902075357646586,0.07532742292967963,0.004251460809993955,0.19411223551057954,2.5769132669225794,1.0,0.0026016339164907963,1.1473962229171668,0.6256416722634048,0.04572543070755228,0.12846148520728376,0.12527599203641857
frozenset({'Organic Garlic'}),frozenset({'Organic Baby Spinach'}),0.03401168647995164,0.07532742292967963,0.006598831352004836,0.19401658767772514,2.575643505803263,1.0,0.004036818659977853,1.1472600588715183,0.633286659038705,0.06422828005491274,0.12835804553011992,0.14080928354061462
frozenset({'Organic Peeled Whole Baby Carrots'}),frozenset({'Bag of Organic Bananas'}),0.017368527100544026,0.11955470481563571,0.0033548257102558937,0.1931554524361949,1.6156240169222806,1.0,0.0012783365796679835,1.091220480875517,0.3877792654859584,0.02511691054457686,0.08359491273690918,0.11060823097919967
frozenset({'Limes'}),frozenset({'Large Lemon'}),0.04349183961313721,0.047350392907515616,0.008382026999798509,0.19272643039147558,4.070218187374014,1.0,0.00632267130584581,1.180082741411264,0.7886110715012004,0.10164935858277337,0.15260179230814158,0.18487385349361013
frozenset({'Organic Bartlett Pear'}),frozenset({'Organic Hass Avocado'}),0.012391698569413662,0.0659983880717308,0.002387668748740681,0.19268292682926827,2.9195095889288916,1.0,0.0015698366176886067,1.1569204256513304,0.665726198515825,0.03141569459172852,0.13563631704659923,0.11443030481289394
frozenset({'Organic Red Bell Pepper'}),frozenset({'Banana'}),0.018043522063268185,0.1486903082812815,0.003475720330445295,0.19262981574539362,1.2955102317831675,1.0,0.0007928234723778445,1.0544229999088692,0.2322947719832437,0.0212897253933971,0.05161401061393084,0.10800269159788144
"frozenset({'Bag of Organic Bananas', 'Organic Hass Avocado'})",frozenset({'Organic Raspberries'}),0.019101349989925447,0.04269595003022365,0.003677211364094298,0.19251054852320676,4.508871412556277,1.0,0.002861661079414628,1.185531338172891,0.7933694375519517,0.06326919743456405,0.15649635922642655,0.13931803971700688
frozenset({'Broccoli Crown'}),frozenset({'Organic Avocado'}),0.01307676808382027,0.05419101349989926,0.0025085633689300828,0.1918335901386749,3.539952064912599,1.0,0.001799920053164727,1.1703146467846814,0.7270173362033915,0.03873677660236466,0.14552893724145324,0.11906236115968882
frozenset({'Organic Zucchini'}),frozenset({'Banana'}),0.032681845657868226,0.1486903082812815,0.006226072939754181,0.1905055487053021,1.2812237119376844,1.0,0.0013665992336844932,1.0516559938825296,0.22691208692833814,0.035547886108714406,0.04911871770142702,0.11618915215602525
frozenset({'Jalapeno Peppers'}),frozenset({'Banana'}),0.012814829740076566,0.1486903082812815,0.0024279669554704815,0.18946540880503146,1.2742283676392319,1.0,0.0005225259708463625,1.050306428580223,0.21800501611087272,0.015262824572514249,0.047896906284983866,0.10289721419315195
frozenset({'Organic Red Onion'}),frozenset({'Organic Baby Spinach'}),0.01987709046947411,0.07532742292967963,0.003757807777553899,0.1890522047643183,2.5097394469581698,1.0,0.002260517777148319,1.1402368715998388,0.613751865593443,0.04109287209430428,0.12298924468481347,0.11946926140315688
frozenset({'Organic Grape Tomatoes'}),frozenset({'Organic Baby Spinach'}),0.025871448720531938,0.07532742292967963,0.004886157565988314,0.18886292834890966,2.5072267310301957,1.0,0.0029373280064132856,1.1399708007280762,0.6171186989317979,0.05073221757322176,0.12278454907676556,0.12686425807575213
frozenset({'Organic Grade A Free Range Large Brown Eggs'}),frozenset({'Organic Strawberries'}),0.012482369534555712,0.08198670159177916,0.0023574450936933306,0.18886198547215496,2.3035685276439053,1.0,0.001334056787505396,1.131759678336105,0.5730438715513343,0.025593350103904625,0.11642019136943989,0.10880798954118931
frozenset({'Organic Reduced Fat 2% Milk'}),frozenset({'Bag of Organic Bananas'}),0.015061454765262945,0.11955470481563571,0.0028410235744509367,0.18862876254180602,1.577761099679756,1.0,0.0010403557958958754,1.0851324948892207,0.3717901843797527,0.021559633027522934,0.07845354856681502,0.10619606998751209
frozenset({'Sparkling Natural Mineral Water'}),frozenset({'Bag of Organic Bananas'}),0.013409228289341124,0.11955470481563571,0.002528712472294983,0.188580015026296,1.5773533573363228,1.0,0.000925576142357333,1.0850673036022118,0.37100148863846755,0.019386730516722017,0.07839818167942675,0.1048655531438887
"frozenset({""Organic D'Anjou Pears""})",frozenset({'Organic Strawberries'}),0.015817046141446706,0.08198670159177916,0.0029820672980052387,0.18853503184713374,2.299580641576124,1.0,0.0016852798559430456,1.1313036722927055,0.5742205763958247,0.03144921376965576,0.11606403789585934,0.11245380248046045
frozenset({'Organic Italian Parsley Bunch'}),frozenset({'Organic Baby Spinach'}),0.01850695144066089,0.07532742292967963,0.0034857948821277454,0.18835057158410454,2.500425001396043,1.0,0.002091713923818039,1.1392511898579332,0.6113828208422374,0.03858162355040143,0.12223045373803663,0.11731290783297778
frozenset({'Organic Ginger Root'}),frozenset({'Organic Baby Spinach'}),0.016663308482772518,0.07532742292967963,0.003133185573241991,0.18802902055622733,2.49615629001085,1.0,0.0018779814877524672,1.1388000316264408,0.6095410296122616,0.03526077097505669,0.12188270791335133,0.11481162141894555
frozenset({'Organic Blackberries'}),frozenset({'Bag of Organic Bananas'}),0.019292766471892,0.11955470481563571,0.0036268386056820473,0.18798955613577026,1.572414539650843,1.0,0.0013202976050580057,1.0842782895678829,0.37119680289463025,0.026821636119803306,0.07772754502118653,0.10916289132313077
frozenset({'Extra Virgin Olive Oil'}),frozenset({'Banana'}),0.01538384041910135,0.1486903082812815,0.0028913963328631876,0.1879502292075966,1.2640381971099695,1.0,0.0006039683583969691,1.0483466929471639,0.2121483223277983,0.01793862116382274,0.04611708442676463,0.10369799555779248
frozenset({'Organic Reduced Fat Milk'}),frozenset({'Organic Strawberries'}),0.01085029216199879,0.08198670159177916,0.0020350594398549264,0.18755803156917364,2.2876640714618057,1.0,0.0011454797741855113,1.1299432255836044,0.5690472115970956,0.02241207145234661,0.11499978285766528,0.10618992755652096
frozenset({'Organic Reduced Fat Milk'}),frozenset({'Bag of Organic Bananas'}),0.01085029216199879,0.11955470481563571,0.0020350594398549264,0.18755803156917364,1.5688051077404714,1.0,0.0007378559632637554,1.0837023804726404,0.36654936029235374,0.01585308428818082,0.07723742420509852,0.10229001266669688
frozenset({'Organic Kiwi'}),frozenset({'Organic Hass Avocado'}),0.015424138625831151,0.0659983880717308,0.0028913963328631876,0.18745917700849118,2.840359931287259,1.0,0.0018734280461634104,1.1494826912075404,0.6580822963365629,0.03681847338037203,0.1300434468051951,0.11563464116796106
frozenset({'Organic Blueberries'}),frozenset({'Banana'}),0.031442675800926856,0.1486903082812815,0.005883538182550876,0.18711951297661006,1.258451308222665,1.0,0.0012083170245226725,1.0472753440497125,0.21203960603845998,0.033765032377428304,0.045141274754835016,0.11334429473615379
"frozenset({'Banana', 'Organic Baby Spinach'})",frozenset({'Organic Avocado'}),0.01628047551883941,0.05419101349989926,0.0030425146080999394,0.18688118811881188,3.4485641815715313,1.0,0.0021602591394737332,1.1631866987702915,0.7217750872815181,0.04512176901240101,0.1402927827001552,0.12151272642601683
"frozenset({'Bag of Organic Bananas', 'Organic Hass Avocado'})",frozenset({'Organic Baby Spinach'}),0.019101349989925447,0.07532742292967963,0.003566391295587346,0.18670886075949367,2.4786306699193985,1.0,0.0021275358263684,1.1369514955417168,0.6081682646075987,0.0392504712274088,0.1204550027672591,0.11702702634069373
frozenset({'Organic Unsweetened Almond Milk'}),frozenset({'Banana'}),0.01706629055007052,0.1486903082812815,0.0031835583316542414,0.18654073199527746,1.254558781614692,1.0,0.0006459663285463342,1.046530201575841,0.2064300128416803,0.019582326330792585,0.044461403508257176,0.10397569833722814
frozenset({'Organic Hass Avocado'}),frozenset({'Organic Strawberries'}),0.0659983880717308,0.08198670159177916,0.01231110215595406,0.18653640665547244,2.2752032102017936,1.0,0.006900112007578629,1.12852413546111,0.6000833539308423,0.09074032820969775,0.11388691780933467,0.16834807553220907
frozenset({'Organic Tomato Cluster'}),frozenset({'Organic Strawberries'}),0.02014910336490026,0.08198670159177916,0.0037477332258714488,0.186,2.268660604571148,1.0,0.0020957747009514574,1.127780464874964,0.5707105884017786,0.038091337292647964,0.11330260529839116,0.11585573851069059
"frozenset({'Organic Strawberries', 'Organic Hass Avocado'})",frozenset({'Banana'}),0.01231110215595406,0.1486903082812815,0.0022869232319161796,0.18576104746317512,1.2493151006975243,1.0,0.00045638165706502116,1.045528083698768,0.2020488684015628,0.014409038974228766,0.04354553876515972,0.10057074664641918
frozenset({'Organic Romaine Lettuce'}),frozenset({'Bag of Organic Bananas'}),0.011787225468466653,0.11955470481563571,0.0021861777150916782,0.18547008547008545,1.5513407502958356,1.0,0.0007769594536138043,1.0809244442452322,0.35963539550107515,0.016926677067082684,0.07486595818613254,0.10187804433612134
frozenset({'Organic Red Bell Pepper'}),frozenset({'Organic Hass Avocado'}),0.018043522063268185,0.0659983880717308,0.0033447511585734434,0.18537130094919038,2.8087246729074398,1.0,0.002153907787261033,1.1465365914760317,0.6557994590062433,0.0414481897627965,0.12780803732341667,0.11802529327722075
frozenset({'Organic Baby Arugula'}),frozenset({'Organic Baby Spinach'}),0.022405802941769092,0.07532742292967963,0.004150715293169454,0.18525179856115107,2.459287618721393,1.0,0.0024629438988957534,1.1349182182143445,0.6069780127643548,0.04435353644095166,0.1188792426176945,0.12017705616167758
frozenset({'Carrots'}),frozenset({'Organic Baby Spinach'}),0.022849083215796897,0.07532742292967963,0.004231311706629055,0.1851851851851852,2.458403300987225,1.0,0.002510149151677278,1.1348254354953933,0.6071036786539096,0.0450402144772118,0.11880720265715311,0.12067872339371605
frozenset({'Organic Italian Parsley Bunch'}),frozenset({'Organic Garlic'}),0.01850695144066089,0.03401168647995164,0.0034253475720330447,0.18508437670114317,5.4417876870128765,1.0,0.0027958949419335972,1.1853844568712952,0.831627753079204,0.06977221424174021,0.156391840467184,0.1428976385875384
frozenset({'Grape White/Green Seedless'}),frozenset({'Organic Strawberries'}),0.011595808986500101,0.08198670159177916,0.002145879508361878,0.1850564726324935,2.257152306893746,1.0,0.0011951773772704232,1.1264747403708553,0.5634980964211647,0.023468488320846193,0.11227481259741122,0.10561498981833572
frozenset({'Organic Black Beans'}),frozenset({'Organic Hass Avocado'}),0.011928269192020955,0.0659983880717308,0.0022063268184565788,0.18496621621621623,2.802586875533754,1.0,0.0014190802792975088,1.1459667445834931,0.6509515218930954,0.029137839276210747,0.12737432850771363,0.10919811345080388
"frozenset({'Organic Strawberries', 'Organic Hass Avocado'})",frozenset({'Organic Raspberries'}),0.01231110215595406,0.04269595003022365,0.0022768486802337297,0.1849427168576105,4.3316220092700375,1.0,0.0017512144777661366,1.1745236436376172,0.7787265801033987,0.043179212839128775,0.14859100077125736,0.11913487895735644
frozenset({'Grape White/Green Seedless'}),frozenset({'Bag of Organic Bananas'}),0.011595808986500101,0.11955470481563571,0.0021358049566794278,0.1841876629018245,1.540614091146465,1.0,0.0007494714361999124,1.0792252766317394,0.3550249847253065,0.016554739965641104,0.07340939685827354,0.10102616481233469
frozenset({'Organic Garlic'}),frozenset({'Banana'}),0.03401168647995164,0.1486903082812815,0.0062562965948015315,0.18394549763033177,1.2371048238218532,1.0,0.0011990884469312282,1.0432020033547709,0.19840929636461557,0.03545734840698869,0.041412883809502025,0.11301075952049823
frozenset({'Organic Navel Orange'}),frozenset({'Organic Hass Avocado'}),0.013006246222043119,0.0659983880717308,0.002387668748740681,0.18357862122385746,2.781562195493832,1.0,0.0015292774632217963,1.1440190521815898,0.6489299357718985,0.031163708086785008,0.1258886833282647,0.10987815201018854
frozenset({'Organic Italian Parsley Bunch'}),frozenset({'Bag of Organic Bananas'}),0.01850695144066089,0.11955470481563571,0.0033951239169856943,0.1834512792596625,1.534454704585329,1.0,0.0011825308004601775,1.0782520048357849,0.3548702587946576,0.025211341363058276,0.07257302048578376,0.10592467898265842
"frozenset({'Large Lemon', 'Banana'})",frozenset({'Limes'}),0.012905500705218618,0.04349183961313721,0.002367519645375781,0.1834504293520687,4.218042533584976,1.0,0.0018062356785771834,1.171402441162114,0.7728978398106584,0.04381875815774753,0.14632242100509085,0.11894319012194587
"frozenset({'Banana', 'Organic Avocado'})",frozenset({'Organic Baby Spinach'}),0.016592786620995364,0.07532742292967963,0.0030425146080999394,0.18336369156041288,2.434222284911941,1.0,0.0017926227527182918,1.1322942263455893,0.5991324505346597,0.03423260031738835,0.11683732308038071,0.11187711126101425
frozenset({'Organic Blackberries'}),frozenset({'Organic Raspberries'}),0.019292766471892,0.04269595003022365,0.003536167640539996,0.18328981723237597,4.292908744333563,1.0,0.0027124446473113205,1.1721465829233515,0.7821474975412004,0.060496380558428126,0.146864381495713,0.13305595156097327
frozenset({'Organic Baby Carrots'}),frozenset({'Organic Baby Spinach'}),0.02375579286721741,0.07532742292967963,0.004352206326818457,0.183206106870229,2.4321302886102623,1.0,0.002562743670479704,1.1320757719272145,0.6031665153110014,0.04594278421780283,0.11666690092870065,0.12049164511627004
frozenset({'Organic Tomato Cluster'}),frozenset({'Organic Hass Avocado'}),0.02014910336490026,0.0659983880717308,0.003687285915776748,0.18300000000000002,2.77279499313082,1.0,0.0023574775726026434,1.143208827329583,0.6525003680068859,0.04471594379963347,0.1252691755924452,0.11943466646313541
frozenset({'Organic Romaine Lettuce'}),frozenset({'Banana'}),0.011787225468466653,0.1486903082812815,0.002155954060044328,0.1829059829059829,1.2301136840739793,1.0,0.0004033078713570487,1.041874831915168,0.1892983079624567,0.013617562838052813,0.04019180676261655,0.09870280512600452
frozenset({'Shredded Parmesan'}),frozenset({'Bag of Organic Bananas'}),0.011404392504533548,0.11955470481563571,0.0020854321982671773,0.18286219081272087,1.5295273497995006,1.0,0.0007219834187860207,1.0774746747553519,0.35019704126957124,0.016181988742964355,0.07190394036216485,0.10015276052812667
frozenset({'Organic Raspberries'}),frozenset({'Organic Hass Avocado'}),0.04269595003022365,0.0659983880717308,0.007797703002216401,0.18263331760264276,2.7672390635381348,1.0,0.004979839123030474,1.142695967480371,0.6671119599829377,0.07728407388916625,0.12487658269680743,0.15039160919057493
frozenset({'Organic Broccoli'}),frozenset({'Organic Baby Spinach'}),0.011908120088656054,0.07532742292967963,0.002166028611726778,0.18189509306260576,2.4147260849798378,1.0,0.0012690206135111694,1.1302616195420048,0.592935096271264,0.025461866414021792,0.11524908683954815,0.10532497063187798
frozenset({'Apple Honeycrisp Organic'}),frozenset({'Organic Hass Avocado'}),0.026445698166431594,0.0659983880717308,0.004795486600846262,0.18133333333333332,2.7475418511168774,1.0,0.00305011315043025,1.1408814477951172,0.6533156906369936,0.05471264367816092,0.12348473898614659,0.1269969979138045
"frozenset({'Organic Strawberries', 'Bag of Organic Bananas'})",frozenset({'Organic Raspberries'}),0.018889784404593997,0.04269595003022365,0.0034253475720330447,0.18133333333333332,4.2470851030360235,1.0,0.0026188302810128015,1.1693453379109646,0.7792645322235277,0.058894855361164046,0.14482063802768477,0.13077992763882335
frozenset({'Unsweetened Almondmilk'}),frozenset({'Banana'}),0.015343542212371549,0.1486903082812815,0.002780576264356236,0.18122127380170716,1.2187833618509012,1.0,0.0004991402426718543,1.0397310829892608,0.1823068726438727,0.01724353367487192,0.03821284526286614,0.09996086388100128
frozenset({'Organic Red Onion'}),frozenset({'Organic Hass Avocado'}),0.01987709046947411,0.0659983880717308,0.0035966149506346965,0.18094272681196147,2.7416234259434127,1.0,0.0022847590200934425,1.1403373640683634,0.6481356570710144,0.043712501530549765,0.12306653144090968,0.11771911184133411
frozenset({'Uncured Genoa Salami'}),frozenset({'Bag of Organic Bananas'}),0.01303646987709047,0.11955470481563571,0.0023574450936933306,0.18083462132921174,1.5125680048148273,1.0,0.0007988737856998527,1.074807747140158,0.34334875644105367,0.018101647714086795,0.0696010494334507,0.10027658428051553
frozenset({'Organic Grade A Free Range Large Brown Eggs'}),frozenset({'Organic Hass Avocado'}),0.012482369534555712,0.0659983880717308,0.002256699576868829,0.1807909604519774,2.7393238794784427,1.0,0.0014328833082724716,1.1401261055951977,0.6429722329908898,0.029606132698916203,0.12290404097189352,0.10749210669523004
"frozenset({""Organic D'Anjou Pears""})",frozenset({'Organic Hass Avocado'}),0.015817046141446706,0.0659983880717308,0.002851098126133387,0.18025477707006368,2.731199690425053,1.0,0.0018071985767417148,1.1393803657555421,0.644047461013728,0.036106149527940806,0.12232996981926804,0.11172714429751085
frozenset({'Organic Cilantro'}),frozenset({'Organic Hass Avocado'}),0.021307676808382026,0.0659983880717308,0.0038384041910135,0.18014184397163122,2.729488541081379,1.0,0.0024321318681068847,1.1392234193934772,0.6474261423482959,0.0459867229933615,0.12220905664632467,0.1191504518285877
frozenset({'Organic Red Bell Pepper'}),frozenset({'Organic Baby Spinach'}),0.018043522063268185,0.07532742292967963,0.003244005641748942,0.17978782802903404,2.3867513454810645,1.0,0.0018848336241481338,1.1273577845697371,0.5916967452432239,0.03599374021909233,0.1129701558040369,0.11142661429537833
frozenset({'Spring Water'}),frozenset({'Bag of Organic Bananas'}),0.017167036066895024,0.11955470481563571,0.00308281281482974,0.17957746478873238,1.5020526801154104,1.0,0.0010304128852927337,1.0731607889800836,0.3400825991145156,0.02306822465133811,0.06817318497968458,0.10268162866132498
frozenset({'Organic Romaine Lettuce'}),frozenset({'Organic Hass Avocado'}),0.011787225468466653,0.0659983880717308,0.0021156558533145277,0.17948717948717952,2.7195691399629736,1.0,0.0013377179725576765,1.1383144645375782,0.6398365932161426,0.02795899347623486,0.12150813228378515,0.10577167705850352
frozenset({'Organic Gala Apples'}),frozenset({'Organic Strawberries'}),0.023584525488615758,0.08198670159177916,0.004231311706629055,0.17941050832977362,2.188287915558286,1.0,0.0022976942532102057,1.1187241705224598,0.5561379925013475,0.041753653444676415,0.10612461377947509,0.11551012022534393
frozenset({'Organic Lemon'}),frozenset({'Organic Strawberries'}),0.02755389885150111,0.08198670159177916,0.004926455772718114,0.17879341864716636,2.1807612109753913,1.0,0.002667402489890026,1.1178835134222993,0.5567861510601796,0.04709167950693374,0.10545241253394057,0.11944094623682967
frozenset({'Original Hummus'}),frozenset({'Organic Strawberries'}),0.021942373564376384,0.08198670159177916,0.003919000604473101,0.17860422405876952,2.1784535856566065,1.0,0.0021200177708352304,1.1176260279111823,0.5530949931335707,0.039186058225042814,0.10524632119656574,0.113202333213951
frozenset({'Organic Large Extra Fancy Fuji Apple'}),frozenset({'Banana'}),0.0231311706629055,0.1486903082812815,0.004130566189804554,0.17857142857142858,1.2009621248052036,1.0,0.0006911852930302003,1.0363770160053964,0.17129656367311571,0.024632021628116552,0.0351001763292742,0.10317554421999167
frozenset({'Organic Black Beans'}),frozenset({'Organic Baby Spinach'}),0.011928269192020955,0.07532742292967963,0.0021257304049969775,0.17820945945945946,2.3657979063723347,1.0,0.0012272046267505473,1.1251925295490846,0.5842790647508297,0.024970414201183427,0.1112632071946433,0.10321466687029413
frozenset({'Garlic'}),frozenset({'Limes'}),0.011253274229296796,0.04349183961313721,0.002004835784807576,0.1781557743957028,4.096303490043423,1.0,0.0015154101869043497,1.1638557899260629,0.7644803703262039,0.03801337153772684,0.14078702133403684,0.11212630044779348
frozenset({'Lime Sparkling Water'}),frozenset({'Sparkling Lemon Water'}),0.013993552286923231,0.010044328027402781,0.0024884142655651822,0.17782577393808496,17.704098616945146,1.0,0.002347858436126713,1.2040704276444287,0.9569064244154816,0.11547452080411406,0.16948379676067607,0.21278450181357605
frozenset({'Organic Peeled Whole Baby Carrots'}),frozenset({'Organic Strawberries'}),0.017368527100544026,0.08198670159177916,0.00308281281482974,0.17749419953596288,2.1649145055222014,1.0,0.0016588245663487077,1.1161177196444096,0.5475989827251986,0.0320217664294684,0.10403716167269897,0.10754778789774305
frozenset({'Large Lemon'}),frozenset({'Limes'}),0.047350392907515616,0.04349183961313721,0.008382026999798509,0.17702127659574468,4.070218187374014,1.0,0.00632267130584581,1.1622513841308828,0.7918052132142392,0.10164935858277337,0.13960093861468056,0.18487385349361013
frozenset({'Fresh Cauliflower'}),frozenset({'Organic Baby Spinach'}),0.022043119081200886,0.07532742292967963,0.0038988515011082006,0.17687385740402192,2.3480672844621124,1.0,0.0022384001473892906,1.1233667954635542,0.5870584246797924,0.04171157577064022,0.1098188018034191,0.11431629208304614
frozenset({'Carrots'}),frozenset({'Bag of Organic Bananas'}),0.022849083215796897,0.11955470481563571,0.004039895224662502,0.17680776014109345,1.4788858407015197,1.0,0.0013081798254900075,1.0695500425699722,0.33138717870450873,0.0291976117664191,0.06502738516362792,0.10529947289097312
frozenset({'Seedless Red Grapes'}),frozenset({'Bag of Organic Bananas'}),0.02549869030828128,0.11955470481563571,0.004503324602055208,0.17661003555906757,1.477231998785965,1.0,0.0014548362090633284,1.0692932063875367,0.33151136539749887,0.032040713927317034,0.06480281177660735,0.10713875840479711
